LEFT,RIGHT
0.123476 ,-0.144419
0.122895 ,-0.145189
0.113316 ,-0.152958
0.108741 ,-0.157724
0.113166 ,-0.155489
0.113589 ,-0.155254
0.114013 ,-0.154020
0.113437 ,-0.152787
0.111861 ,-0.152553
0.111285 ,-0.152320
0.111710 ,-0.152087
0.112135 ,-0.151854
0.113559 ,-0.151621
0.113982 ,-0.151389
0.113406 ,-0.152156
0.113830 ,-0.151923
0.114254 ,-0.151690
0.114677 ,-0.151457
0.115100 ,-0.150224
0.116523 ,-0.149992
0.116946 ,-0.150760
0.117368 ,-0.150527
0.117790 ,-0.150295
0.118212 ,-0.150062
0.117634 ,-0.149830
0.117056 ,-0.149598
0.117478 ,-0.148366
0.117901 ,-0.148135
0.118322 ,-0.148903
0.119744 ,-0.149671
0.120165 ,-0.149439
0.120586 ,-0.147207
0.122006 ,-0.145977
0.122426 ,-0.145746
0.123846 ,-0.145516
0.124265 ,-0.145286
0.124684 ,-0.145055
0.125103 ,-0.144825
0.126521 ,-0.144595
0.127939 ,-0.145365
0.128357 ,-0.145135
0.127774 ,-0.144905
0.127192 ,-0.144675
0.127609 ,-0.144445
0.128027 ,-0.144215
0.128444 ,-0.143985
0.128861 ,-0.143755
0.129278 ,-0.143525
0.129695 ,-0.143296
0.130112 ,-0.143066
0.130528 ,-0.143837
0.131944 ,-0.144607
0.133360 ,-0.143377
0.133774 ,-0.142148
0.134189 ,-0.141919
0.135604 ,-0.141690
0.136017 ,-0.141461
0.136431 ,-0.140232
0.136845 ,-0.140004
0.137258 ,-0.140776
0.137671 ,-0.140547
0.138084 ,-0.140319
0.137497 ,-0.140091
0.137910 ,-0.139863
0.138323 ,-0.139635
0.138736 ,-0.139407
0.139148 ,-0.139179
0.139561 ,-0.140950
0.139973 ,-0.140722
0.140385 ,-0.139493
0.140797 ,-0.139265
0.142208 ,-0.139037
0.143619 ,-0.138809
0.144029 ,-0.136582
0.138441 ,-0.137355
0.126857 ,-0.144126
0.122276 ,-0.149895
0.123697 ,-0.150661
0.124117 ,-0.152427
0.124538 ,-0.154192
0.125957 ,-0.153956
0.126376 ,-0.154720
0.125796 ,-0.154485
0.126215 ,-0.153249
0.127634 ,-0.153014
0.128053 ,-0.151779
0.128471 ,-0.150545
0.128889 ,-0.150311
0.128307 ,-0.150077
0.128726 ,-0.149844
0.130143 ,-0.149610
0.130561 ,-0.148377
0.130978 ,-0.147144
0.130395 ,-0.147911
0.130813 ,-0.147679
0.131230 ,-0.147446
0.131647 ,-0.147213
0.132064 ,-0.154979
0.132480 ,-0.177737
0.132897 ,-0.180489
0.133313 ,-0.159245
0.133729 ,-0.148009
0.133145 ,-0.147776
0.133561 ,-0.148543
0.133977 ,-0.147310
0.134393 ,-0.147077
0.133809 ,-0.146844
0.134225 ,-0.145612
0.135641 ,-0.145380
0.136056 ,-0.145148
0.136471 ,-0.144917
0.136885 ,-0.144685
0.136300 ,-0.144453
0.136715 ,-0.144222
0.137130 ,-0.143990
0.137544 ,-0.143759
0.136959 ,-0.143528
0.137373 ,-0.143297
0.136788 ,-0.143066
0.136203 ,-0.142835
0.137618 ,-0.142604
0.137032 ,-0.142373
0.137447 ,-0.142142
0.137862 ,-0.141912
0.138276 ,-0.141681
0.138690 ,-0.141451
0.136105 ,-0.142220
0.136520 ,-0.143989
0.138935 ,-0.143757
0.139348 ,-0.143526
0.139762 ,-0.143295
0.140176 ,-0.142063
0.140589 ,-0.141833
0.142002 ,-0.142602
0.142414 ,-0.142371
0.141827 ,-0.142140
0.142239 ,-0.141909
0.142652 ,-0.140678
0.142064 ,-0.140448
0.142477 ,-0.140218
0.142889 ,-0.139988
0.143301 ,-0.139758
0.143713 ,-0.138529
0.143125 ,-0.138299
0.141538 ,-0.139070
0.140951 ,-0.138840
0.141364 ,-0.138611
0.137778 ,-0.147379
0.132195 ,-0.158143
0.133612 ,-0.160903
0.135029 ,-0.160663
0.135445 ,-0.159423
0.135862 ,-0.159183
0.136278 ,-0.159943
0.136694 ,-0.159703
0.137109 ,-0.159463
0.137525 ,-0.159223
0.137940 ,-0.158983
0.138355 ,-0.158743
0.139770 ,-0.158504
0.141184 ,-0.158264
0.142597 ,-0.158025
0.144010 ,-0.157785
0.144422 ,-0.158546
0.144834 ,-0.159306
0.144246 ,-0.159066
0.143659 ,-0.158826
0.144071 ,-0.158586
0.144483 ,-0.158346
0.144895 ,-0.158107
0.145307 ,-0.156867
0.145719 ,-0.156628
0.146131 ,-0.156389
0.146542 ,-0.156151
0.145953 ,-0.156912
0.145365 ,-0.156672
0.146777 ,-0.155434
0.147188 ,-0.154195
0.147599 ,-0.154957
0.148010 ,-0.155719
0.148420 ,-0.155480
0.148831 ,-0.155241
0.149241 ,-0.155003
0.149651 ,-0.154765
0.150061 ,-0.152527
0.150470 ,-0.151290
0.150880 ,-0.151053
0.151289 ,-0.150817
0.151698 ,-0.150580
0.152107 ,-0.151343
0.151516 ,-0.151107
0.152925 ,-0.150870
0.154333 ,-0.150633
0.154741 ,-0.150397
0.154149 ,-0.150160
0.154556 ,-0.146925
0.155964 ,-0.146690
0.156371 ,-0.148455
0.158777 ,-0.148219
0.159183 ,-0.146984
0.159588 ,-0.145749
0.158994 ,-0.145515
0.159399 ,-0.145281
0.159805 ,-0.145047
0.160210 ,-0.144813
0.160615 ,-0.144579
0.161020 ,-0.144345
0.162424 ,-0.144111
0.162828 ,-0.142878
0.163232 ,-0.142645
0.163636 ,-0.141412
0.165039 ,-0.141179
0.165442 ,-0.140947
0.166844 ,-0.138715
0.167246 ,-0.138484
0.166648 ,-0.138253
0.164051 ,-0.138022
0.166454 ,-0.136791
0.168855 ,-0.135561
0.165257 ,-0.144329
0.152664 ,-0.152093
0.145075 ,-0.150856
0.147487 ,-0.148619
0.148899 ,-0.148383
0.148310 ,-0.148146
0.147722 ,-0.147910
0.147134 ,-0.148674
0.147546 ,-0.149437
0.147958 ,-0.150200
0.147370 ,-0.151962
0.146782 ,-0.151724
0.146194 ,-0.151486
0.146607 ,-0.150249
0.147019 ,-0.150011
0.147432 ,-0.151774
0.147844 ,-0.151536
0.147256 ,-0.152297
0.147668 ,-0.153059
0.148080 ,-0.156819
0.148492 ,-0.155578
0.148903 ,-0.150339
0.149315 ,-0.150102
0.149726 ,-0.148865
0.150137 ,-0.148628
0.149548 ,-0.148391
0.149959 ,-0.148154
0.150370 ,-0.148917
0.150781 ,-0.149680
0.151192 ,-0.149443
0.151602 ,-0.150205
0.152013 ,-0.149967
0.152423 ,-0.149730
0.152833 ,-0.149492
0.153242 ,-0.149255
0.153652 ,-0.149017
0.154061 ,-0.148780
0.154471 ,-0.148543
0.154880 ,-0.147306
0.154289 ,-0.148069
0.152698 ,-0.148832
0.153108 ,-0.148595
0.153518 ,-0.148358
0.155927 ,-0.149120
0.156335 ,-0.149882
0.155744 ,-0.149644
0.156152 ,-0.149407
0.155561 ,-0.149169
0.155969 ,-0.147932
0.155378 ,-0.147694
0.154787 ,-0.147457
0.155196 ,-0.147221
0.155605 ,-0.146984
0.156014 ,-0.146747
0.155422 ,-0.146511
0.155831 ,-0.146274
0.157240 ,-0.146038
0.158647 ,-0.146801
0.159055 ,-0.147564
0.159462 ,-0.147327
0.159869 ,-0.145090
0.159276 ,-0.143855
0.158683 ,-0.143619
0.159090 ,-0.143384
0.159497 ,-0.143149
0.159904 ,-0.142914
0.160311 ,-0.142679
0.160718 ,-0.142444
0.161124 ,-0.142209
0.161531 ,-0.142974
0.162936 ,-0.142739
0.163342 ,-0.142504
0.163747 ,-0.142269
0.163152 ,-0.142034
0.151561 ,-0.149797
0.144973 ,-0.155557
0.148387 ,-0.154316
0.148800 ,-0.154075
0.149212 ,-0.153834
0.147625 ,-0.153593
0.146039 ,-0.153353
0.145453 ,-0.153112
0.145867 ,-0.152872
0.146281 ,-0.153631
0.145695 ,-0.154390
0.146110 ,-0.154149
0.146524 ,-0.154908
0.145938 ,-0.154666
0.145352 ,-0.154425
0.145766 ,-0.155183
0.146181 ,-0.154942
0.146595 ,-0.154700
0.147009 ,-0.157458
0.147422 ,-0.163214
0.147836 ,-0.162968
0.148249 ,-0.157723
0.148662 ,-0.157480
0.149075 ,-0.157237
0.148488 ,-0.156994
0.146902 ,-0.156752
0.146316 ,-0.156509
0.145730 ,-0.156266
0.146145 ,-0.157023
0.148559 ,-0.156780
0.148972 ,-0.156538
0.149385 ,-0.157295
0.148798 ,-0.157051
0.149211 ,-0.156808
0.150624 ,-0.156565
0.151036 ,-0.156322
0.151448 ,-0.155080
0.151860 ,-0.153838
0.151272 ,-0.153596
0.151684 ,-0.153355
0.152096 ,-0.153113
0.152507 ,-0.153872
0.151919 ,-0.155629
0.152331 ,-0.155387
0.152742 ,-0.155144
0.153154 ,-0.155902
0.153565 ,-0.155659
0.153976 ,-0.157415
0.154387 ,-0.159171
0.153797 ,-0.158927
0.154208 ,-0.157683
0.156619 ,-0.157439
0.157028 ,-0.158195
0.155438 ,-0.159950
0.154849 ,-0.160705
0.154259 ,-0.160459
0.152671 ,-0.159214
0.152083 ,-0.157970
0.152495 ,-0.156726
0.152906 ,-0.156482
0.153318 ,-0.156238
0.153729 ,-0.156995
0.155140 ,-0.156751
0.156550 ,-0.157507
0.156960 ,-0.158263
0.157370 ,-0.156019
0.158779 ,-0.155775
0.159188 ,-0.157531
0.159597 ,-0.157287
0.160005 ,-0.156043
0.160413 ,-0.154800
0.156822 ,-0.169553
0.146235 ,-0.181300
0.141652 ,-0.175045
0.143069 ,-0.172792
0.143486 ,-0.172540
0.143902 ,-0.172288
0.143319 ,-0.172037
0.143736 ,-0.171785
0.144152 ,-0.170534
0.144569 ,-0.170283
0.146984 ,-0.170032
0.147399 ,-0.169781
0.147814 ,-0.169531
0.148229 ,-0.170280
0.148643 ,-0.170029
0.150057 ,-0.167779
0.150471 ,-0.166529
0.151884 ,-0.166280
0.152297 ,-0.166031
0.152710 ,-0.166782
0.153122 ,-0.166533
0.153534 ,-0.166283
0.153946 ,-0.166034
0.154358 ,-0.165785
0.153770 ,-0.165536
0.154182 ,-0.165287
0.154594 ,-0.164038
0.156005 ,-0.162790
0.156416 ,-0.162542
0.156827 ,-0.163294
0.157238 ,-0.163046
0.157648 ,-0.162798
0.158058 ,-0.162550
0.157469 ,-0.162302
0.156879 ,-0.163054
0.158289 ,-0.162806
0.158699 ,-0.162557
0.159109 ,-0.162309
0.159519 ,-0.162061
0.159928 ,-0.160813
0.161337 ,-0.160566
0.162746 ,-0.160319
0.163154 ,-0.160072
0.163561 ,-0.158825
0.163969 ,-0.158578
0.164376 ,-0.158332
0.164783 ,-0.158085
0.165190 ,-0.157839
0.165597 ,-0.157593
0.166004 ,-0.158346
0.166410 ,-0.158100
0.166816 ,-0.157854
0.168222 ,-0.157607
0.169627 ,-0.157361
0.171032 ,-0.157115
0.171436 ,-0.156869
0.171840 ,-0.157623
0.172243 ,-0.157376
0.172647 ,-0.157130
0.173050 ,-0.156884
0.173453 ,-0.156638
0.174856 ,-0.154392
0.175258 ,-0.152148
0.174661 ,-0.151904
0.175063 ,-0.151660
0.176465 ,-0.150417
0.176867 ,-0.149174
0.178268 ,-0.148932
0.179668 ,-0.148689
0.181068 ,-0.148447
0.183467 ,-0.148205
0.185865 ,-0.146963
0.187261 ,-0.146721
0.185658 ,-0.152478
0.178057 ,-0.160232
0.175459 ,-0.161983
0.177861 ,-0.161734
0.178262 ,-0.161485
0.178663 ,-0.161237
0.178064 ,-0.160988
0.178465 ,-0.160739
0.178866 ,-0.160491
0.180266 ,-0.160242
0.181666 ,-0.159994
0.182065 ,-0.159745
0.182465 ,-0.159497
0.182864 ,-0.159249
0.184262 ,-0.159001
0.185660 ,-0.158753
0.186058 ,-0.158505
0.186455 ,-0.158257
0.186852 ,-0.158010
0.189248 ,-0.157762
0.189644 ,-0.162513
0.190040 ,-0.161264
0.191435 ,-0.156016
0.191830 ,-0.156769
0.192224 ,-0.157521
0.181621 ,-0.157274
0.138032 ,-0.157026
0.151450 ,-0.156779
0.197853 ,-0.156531
0.199244 ,-0.156284
0.199635 ,-0.156037
0.199026 ,-0.155790
0.198418 ,-0.155543
0.198810 ,-0.155296
0.202200 ,-0.155050
0.203590 ,-0.154803
0.203979 ,-0.153557
0.204368 ,-0.153311
0.204757 ,-0.153065
0.205146 ,-0.152819
0.205535 ,-0.152573
0.204923 ,-0.153328
0.205312 ,-0.153082
0.205701 ,-0.152836
0.206090 ,-0.152590
0.206478 ,-0.152344
0.206867 ,-0.152098
0.207255 ,-0.150853
0.207643 ,-0.150608
0.208031 ,-0.150363
0.208419 ,-0.150118
0.208807 ,-0.150874
0.209195 ,-0.150628
0.210582 ,-0.150383
0.210969 ,-0.149139
0.211356 ,-0.148895
0.212742 ,-0.148650
0.213128 ,-0.147406
0.213513 ,-0.147163
0.213899 ,-0.146919
0.214285 ,-0.147676
0.214670 ,-0.147432
0.215055 ,-0.147188
0.215440 ,-0.146945
0.216825 ,-0.147701
0.217209 ,-0.147457
0.217593 ,-0.147213
0.217977 ,-0.146970
0.219361 ,-0.146726
0.219744 ,-0.145483
0.221127 ,-0.144240
0.222509 ,-0.142998
0.221891 ,-0.142756
0.209276 ,-0.151512
0.198667 ,-0.161264
0.200061 ,-0.162012
0.199454 ,-0.162761
0.199847 ,-0.162509
0.201240 ,-0.162258
0.199633 ,-0.162006
0.199026 ,-0.161755
0.199420 ,-0.160504
0.201813 ,-0.160253
0.202205 ,-0.160002
0.202597 ,-0.159752
0.202989 ,-0.159501
0.202382 ,-0.158251
0.202774 ,-0.158001
0.203166 ,-0.157752
0.203558 ,-0.156502
0.204949 ,-0.156253
0.205340 ,-0.156004
0.205731 ,-0.155755
0.206121 ,-0.155507
0.206512 ,-0.155258
0.206902 ,-0.155009
0.207292 ,-0.154761
0.207682 ,-0.152513
0.208072 ,-0.151266
0.209461 ,-0.152019
0.210850 ,-0.152772
0.210238 ,-0.152524
0.210627 ,-0.152277
0.211015 ,-0.151030
0.211403 ,-0.148783
0.211791 ,-0.148538
0.211180 ,-0.150292
0.212568 ,-0.150045
0.214955 ,-0.149799
0.215341 ,-0.149552
0.216727 ,-0.148306
0.217113 ,-0.147061
0.217498 ,-0.146816
0.217884 ,-0.146571
0.218269 ,-0.146326
0.218654 ,-0.146081
0.219039 ,-0.145837
0.219424 ,-0.145592
0.219809 ,-0.145348
0.218194 ,-0.145103
0.218579 ,-0.144859
0.218965 ,-0.144615
0.220350 ,-0.144370
0.220734 ,-0.143127
0.221119 ,-0.141883
0.222503 ,-0.141641
0.222886 ,-0.141398
0.222270 ,-0.141155
0.222654 ,-0.141912
0.224037 ,-0.141669
0.225420 ,-0.140426
0.225802 ,-0.140184
0.226184 ,-0.139942
0.226566 ,-0.140699
0.226948 ,-0.140457
0.227330 ,-0.138215
0.226712 ,-0.137974
0.227094 ,-0.137732
0.228475 ,-0.137491
0.229856 ,-0.137250
0.230237 ,-0.136009
0.231617 ,-0.134769
0.233997 ,-0.134529
0.234375 ,-0.134289
0.234754 ,-0.134050
0.230133 ,-0.140808
0.221516 ,-0.148563
0.218902 ,-0.149316
0.219288 ,-0.149069
0.219675 ,-0.148822
0.220061 ,-0.148575
0.217447 ,-0.148328
0.215835 ,-0.148081
0.216223 ,-0.147834
0.216611 ,-0.147588
0.216999 ,-0.147341
0.217387 ,-0.147095
0.217774 ,-0.146848
0.218162 ,-0.146602
0.218549 ,-0.146356
0.218936 ,-0.146109
0.219323 ,-0.145863
0.219710 ,-0.145618
0.220096 ,-0.145372
0.220483 ,-0.145126
0.220870 ,-0.144880
0.221256 ,-0.144635
0.221642 ,-0.144389
0.220029 ,-0.144144
0.219416 ,-0.143898
0.220803 ,-0.143653
0.221190 ,-0.143408
0.220576 ,-0.143163
0.219964 ,-0.142918
0.220351 ,-0.142673
0.221738 ,-0.142429
0.221124 ,-0.143184
0.221511 ,-0.144938
0.222898 ,-0.145692
0.223284 ,-0.146445
0.224669 ,-0.145199
0.225054 ,-0.144953
0.225439 ,-0.145706
0.225824 ,-0.145460
0.226209 ,-0.145214
0.226594 ,-0.144967
0.226978 ,-0.145721
0.227363 ,-0.145474
0.227747 ,-0.144228
0.228131 ,-0.143982
0.228515 ,-0.143736
0.228899 ,-0.143491
0.229283 ,-0.143245
0.230666 ,-0.142999
0.231049 ,-0.143754
0.231432 ,-0.143508
0.231815 ,-0.143262
0.232197 ,-0.143016
0.232580 ,-0.141771
0.231962 ,-0.141526
0.232345 ,-0.141281
0.232727 ,-0.141036
0.233110 ,-0.140792
0.233492 ,-0.140547
0.233874 ,-0.140303
0.234256 ,-0.140058
0.234638 ,-0.139814
0.236020 ,-0.139569
0.237401 ,-0.139325
0.236782 ,-0.139081
0.237162 ,-0.138837
0.237543 ,-0.138593
0.237924 ,-0.138350
0.239304 ,-0.138106
0.239684 ,-0.137862
0.240064 ,-0.137619
0.240443 ,-0.136375
0.240823 ,-0.136133
0.238203 ,-0.143888
0.226587 ,-0.151639
0.218975 ,-0.151389
0.219365 ,-0.151138
0.219755 ,-0.150888
0.220145 ,-0.150638
0.219535 ,-0.150388
0.219925 ,-0.150138
0.220315 ,-0.149888
0.220705 ,-0.151637
0.221095 ,-0.152386
0.221484 ,-0.152135
0.221873 ,-0.150885
0.222262 ,-0.150634
0.222651 ,-0.150384
0.225039 ,-0.150133
0.225427 ,-0.149883
0.225814 ,-0.149633
0.226201 ,-0.149383
0.226588 ,-0.149133
0.226975 ,-0.147884
0.227362 ,-0.147634
0.227748 ,-0.147385
0.228134 ,-0.148136
0.229520 ,-0.147887
0.232905 ,-0.147637
0.234288 ,-0.147388
0.234671 ,-0.147139
0.235054 ,-0.146890
0.235437 ,-0.146641
0.235820 ,-0.146392
0.236202 ,-0.146143
0.236585 ,-0.143895
0.236967 ,-0.142647
0.237349 ,-0.142400
0.236732 ,-0.142153
0.237114 ,-0.141906
0.237496 ,-0.141660
0.237879 ,-0.142413
0.238261 ,-0.142166
0.239642 ,-0.141919
0.240024 ,-0.141672
0.241404 ,-0.141425
0.241785 ,-0.141178
0.242165 ,-0.140931
0.242545 ,-0.140685
0.242925 ,-0.140438
0.243305 ,-0.140192
0.242685 ,-0.139946
0.243065 ,-0.141699
0.243445 ,-0.147451
0.243825 ,-0.159198
0.245205 ,-0.170939
0.245584 ,-0.166678
0.245963 ,-0.156421
0.245342 ,-0.157166
0.239723 ,-0.156912
0.237105 ,-0.154657
0.237489 ,-0.154403
0.237872 ,-0.153150
0.239255 ,-0.152897
0.239638 ,-0.152644
0.240020 ,-0.150392
0.240402 ,-0.150140
0.241784 ,-0.149888
0.242165 ,-0.148637
0.242546 ,-0.148385
0.243927 ,-0.148135
0.245307 ,-0.147884
0.245687 ,-0.147633
0.245067 ,-0.147382
0.243447 ,-0.146132
0.243828 ,-0.145882
0.241209 ,-0.150631
0.237592 ,-0.153378
0.238976 ,-0.152124
0.239359 ,-0.150871
0.239742 ,-0.149619
0.240125 ,-0.149367
0.240508 ,-0.149115
0.240891 ,-0.147864
0.241273 ,-0.147613
0.242655 ,-0.147362
0.243037 ,-0.147111
0.243419 ,-0.146860
0.243800 ,-0.146609
0.244182 ,-0.146358
0.245562 ,-0.146108
0.245943 ,-0.145857
0.246323 ,-0.145607
0.247703 ,-0.145356
0.248083 ,-0.144106
0.248462 ,-0.143857
0.249841 ,-0.143607
0.250220 ,-0.142358
0.249599 ,-0.142109
0.237981 ,-0.143860
0.232367 ,-0.145609
0.238753 ,-0.147358
0.241136 ,-0.148107
0.241519 ,-0.147855
0.241902 ,-0.146603
0.243285 ,-0.146352
0.243667 ,-0.147101
0.244049 ,-0.146849
0.244431 ,-0.146598
0.244813 ,-0.146347
0.245195 ,-0.146095
0.244576 ,-0.145844
0.244958 ,-0.145593
0.245340 ,-0.145342
0.244722 ,-0.145091
0.245104 ,-0.144841
0.245486 ,-0.144590
0.245868 ,-0.144339
0.245249 ,-0.144089
0.243632 ,-0.143838
0.243015 ,-0.143588
0.243398 ,-0.143338
0.244781 ,-0.143088
0.246163 ,-0.143838
0.247545 ,-0.143587
0.247926 ,-0.143337
0.248307 ,-0.143087
0.249687 ,-0.141837
0.250067 ,-0.140587
0.249447 ,-0.140338
0.249828 ,-0.140089
0.251208 ,-0.139841
0.251587 ,-0.139592
0.251966 ,-0.139343
0.252346 ,-0.139095
0.252725 ,-0.139846
0.253104 ,-0.139597
0.253483 ,-0.138349
0.253861 ,-0.138101
0.254240 ,-0.138852
0.254618 ,-0.139603
0.255996 ,-0.139355
0.256374 ,-0.138106
0.256752 ,-0.137858
0.257129 ,-0.137610
0.257507 ,-0.137362
0.257884 ,-0.137114
0.256262 ,-0.140865
0.238644 ,-0.147614
0.228033 ,-0.149360
0.234424 ,-0.149106
0.234813 ,-0.148852
0.235201 ,-0.148598
0.237589 ,-0.148345
0.238976 ,-0.148091
0.239363 ,-0.147838
0.240749 ,-0.147584
0.241135 ,-0.147331
0.242520 ,-0.147078
0.242905 ,-0.146824
0.243290 ,-0.145572
0.243674 ,-0.145319
0.244058 ,-0.145067
0.244443 ,-0.144815
0.244827 ,-0.144562
0.245211 ,-0.144310
0.246594 ,-0.144058
0.246977 ,-0.144806
0.247360 ,-0.144554
0.247743 ,-0.144301
0.248125 ,-0.144049
0.248508 ,-0.143797
0.248891 ,-0.143545
0.249273 ,-0.143293
0.250655 ,-0.143042
0.252036 ,-0.142790
0.253417 ,-0.143538
0.255796 ,-0.143286
0.256175 ,-0.143034
0.255554 ,-0.141783
0.256933 ,-0.140532
0.258311 ,-0.140281
0.258689 ,-0.140031
0.259067 ,-0.140780
0.259445 ,-0.144528
0.260822 ,-0.147275
0.261199 ,-0.148020
0.259576 ,-0.147766
0.259954 ,-0.147511
0.260332 ,-0.147257
0.260709 ,-0.147003
0.261086 ,-0.146749
0.260464 ,-0.147495
0.260841 ,-0.149240
0.261219 ,-0.148984
0.261596 ,-0.147729
0.262973 ,-0.146475
0.263350 ,-0.146221
0.263726 ,-0.145967
0.264103 ,-0.145713
0.264479 ,-0.145459
0.264855 ,-0.145206
0.264231 ,-0.144952
0.264607 ,-0.144698
0.265983 ,-0.144445
0.266359 ,-0.145191
0.266735 ,-0.145937
0.267110 ,-0.144684
0.267485 ,-0.144430
0.266861 ,-0.144177
0.267236 ,-0.143923
0.267611 ,-0.143670
0.267987 ,-0.143417
0.268362 ,-0.142164
0.269737 ,-0.141911
0.270111 ,-0.141659
0.270485 ,-0.141407
0.270859 ,-0.141155
0.271233 ,-0.140902
0.268608 ,-0.140650
0.260985 ,-0.147397
0.257365 ,-0.154140
0.258746 ,-0.153881
0.259126 ,-0.153622
0.259506 ,-0.153364
0.259886 ,-0.152106
0.260266 ,-0.150848
0.260646 ,-0.149591
0.260025 ,-0.148335
0.260405 ,-0.148079
0.260785 ,-0.147823
0.261165 ,-0.147567
0.261544 ,-0.147311
0.261924 ,-0.147056
0.263303 ,-0.146800
0.263681 ,-0.146545
0.265060 ,-0.146289
0.265437 ,-0.144034
0.265815 ,-0.143780
0.267192 ,-0.146525
0.267569 ,-0.146270
0.267946 ,-0.145015
0.268322 ,-0.143760
0.268699 ,-0.142506
0.269075 ,-0.141253
0.269451 ,-0.140000
0.269827 ,-0.139747
0.270203 ,-0.139495
0.270579 ,-0.138243
0.267956 ,-0.139990
0.268333 ,-0.144736
0.272709 ,-0.140482
0.273083 ,-0.135231
0.272458 ,-0.135980
0.271834 ,-0.135729
0.272209 ,-0.135479
0.273584 ,-0.135228
0.274958 ,-0.134977
0.275332 ,-0.134727
0.275706 ,-0.134477
0.276080 ,-0.134226
0.276453 ,-0.133976
0.276827 ,-0.133726
0.277200 ,-0.133476
0.277573 ,-0.133226
0.277947 ,-0.132977
0.278320 ,-0.132727
0.278692 ,-0.132477
0.279065 ,-0.131228
0.280438 ,-0.130979
0.280810 ,-0.130730
0.281181 ,-0.131481
0.281553 ,-0.132232
0.281925 ,-0.129983
0.282296 ,-0.128735
0.282668 ,-0.128487
0.283039 ,-0.128239
0.283410 ,-0.127991
0.283781 ,-0.127744
0.284152 ,-0.128496
0.284523 ,-0.128248
0.285893 ,-0.128000
0.287263 ,-0.127752
0.287633 ,-0.127505
0.288002 ,-0.127257
0.288371 ,-0.127010
0.289740 ,-0.126762
0.291108 ,-0.126515
0.291476 ,-0.126268
0.291844 ,-0.126021
0.294211 ,-0.124774
0.294577 ,-0.123528
0.292944 ,-0.122282
0.287313 ,-0.129035
0.281685 ,-0.134785
0.281058 ,-0.134534
0.282431 ,-0.134282
0.286802 ,-0.134031
0.289172 ,-0.135779
0.289542 ,-0.137527
0.289911 ,-0.137274
0.290280 ,-0.137021
0.290649 ,-0.136768
0.291018 ,-0.136515
0.291386 ,-0.136263
0.291755 ,-0.136010
0.292123 ,-0.135758
0.292492 ,-0.135506
0.292860 ,-0.135253
0.293228 ,-0.135001
0.293596 ,-0.134749
0.293964 ,-0.135497
0.294332 ,-0.135245
0.295699 ,-0.134992
0.296066 ,-0.134740
0.296433 ,-0.134488
0.296800 ,-0.135236
0.297166 ,-0.135983
0.297533 ,-0.135730
0.297899 ,-0.135478
0.298265 ,-0.135225
0.297632 ,-0.132973
0.297998 ,-0.132722
0.298365 ,-0.131471
0.298731 ,-0.129220
0.299097 ,-0.128971
0.299463 ,-0.128721
0.299829 ,-0.128472
0.300195 ,-0.128222
0.301560 ,-0.127973
0.301925 ,-0.127724
0.302290 ,-0.128474
0.302655 ,-0.128225
0.303020 ,-0.127975
0.303384 ,-0.127726
0.303749 ,-0.127477
0.304113 ,-0.128227
0.304477 ,-0.127978
0.304841 ,-0.126728
0.305205 ,-0.126479
0.305569 ,-0.126231
0.306933 ,-0.125982
0.307296 ,-0.123734
0.307659 ,-0.122486
0.308022 ,-0.123239
0.308384 ,-0.122992
0.308747 ,-0.122745
0.309109 ,-0.122497
0.309472 ,-0.122250
0.309834 ,-0.122003
0.310196 ,-0.122756
0.309558 ,-0.121509
0.310920 ,-0.118263
0.313282 ,-0.117018
0.313642 ,-0.116773
0.314003 ,-0.116529
0.314363 ,-0.116285
0.316723 ,-0.116040
0.318082 ,-0.114796
0.318441 ,-0.113553
0.319799 ,-0.113310
0.321156 ,-0.112067
0.321514 ,-0.111825
0.321871 ,-0.111582
0.322228 ,-0.110340
0.313587 ,-0.125095
0.302951 ,-0.135843
0.301318 ,-0.132590
0.301685 ,-0.132337
0.302052 ,-0.132085
0.302419 ,-0.131832
0.300786 ,-0.130580
0.300154 ,-0.130328
0.300522 ,-0.130076
0.300890 ,-0.129825
0.301258 ,-0.130573
0.301626 ,-0.131321
0.301994 ,-0.131068
0.302361 ,-0.130816
0.303728 ,-0.130564
0.304095 ,-0.129312
0.304462 ,-0.129061
0.304828 ,-0.128809
0.305195 ,-0.128558
0.305561 ,-0.128307
0.305927 ,-0.128056
0.306293 ,-0.127804
0.306659 ,-0.127554
0.307025 ,-0.127303
0.307390 ,-0.127052
0.307756 ,-0.126801
0.308121 ,-0.126551
0.308487 ,-0.126300
0.307852 ,-0.126050
0.307218 ,-0.124800
0.306584 ,-0.124550
0.306950 ,-0.124300
0.307316 ,-0.154043
0.308682 ,-0.200768
0.309048 ,-0.178486
0.307413 ,-0.136220
0.303781 ,-0.132965
0.302149 ,-0.132711
0.302518 ,-0.132457
0.302887 ,-0.132203
0.303255 ,-0.131950
0.303624 ,-0.131696
0.303992 ,-0.131442
0.303360 ,-0.131189
0.303729 ,-0.130936
0.304097 ,-0.131682
0.304466 ,-0.131428
0.303834 ,-0.131175
0.303203 ,-0.131921
0.303572 ,-0.131667
0.303941 ,-0.131413
0.304310 ,-0.131160
0.304678 ,-0.130906
0.305047 ,-0.130653
0.305415 ,-0.130399
0.305783 ,-0.130146
0.305152 ,-0.129893
0.305520 ,-0.129639
0.305888 ,-0.129386
